tweet_id,username,tweet,location,hashtags,retweet_count,favorite_count,user_followers,user_following,sentiment,deaths,covid_phase,tweet_date
a5745cd1-b028-4de2-bdaa-92defba3b181,tyang,Wearing a mask to reduce the risk of infection Group police deep trade piece high.,Delaware,#vaccine,426,828,6405,469,neutral,243,Early outbreak,2020-01-26
08fb363e-05ec-411b-a2b4-64829c86b5cc,zbarnes,Getting vaccinated to protect ourselves and others Reality white across material interview government trade.,Alabama,#pandemic,379,947,2447,902,positive,1136,Vaccine development,2021-04-21
7c7b62af-4969-4410-860d-ef37f9c7a86e,jreid,Long COVID affecting many people Middle green since cut style.,Arkansas,#lockdown,29,594,3497,413,positive,1274,Vaccine rollout,2021-12-06
4d391512-1671-44bc-b358-70d4209842ae,hartteresa,Staying home to prevent the spread of the virus Democratic issue gas.,Alabama,#covid19,438,331,696,3642,positive,1715,Second wave,2020-09-17
7646eca8-c3d1-416e-be87-fe7ada7598d4,johnsonandrew,Mental health challenges during the pandemic Important easy camera expect involve.,Wisconsin,#pandemic,532,3,9783,1192,positive,836,Post-lockdown recovery,2020-10-12
a8bc695b-8a06-421e-87df-1b9aec746def,megan93,The economy is struggling during the pandemic Fund performance find later meeting whole prepare.,California,#quarantine,160,187,2810,1762,negative,1677,Vaccine development,2021-02-09
fbbd07cb-a9a1-44e4-b1a9-1a2c82a53fe2,margaret35,The new variants of the virus are concerning Bring for food.,Arizona,#lockdown,885,227,3852,903,positive,1500,Post-lockdown recovery,2020-10-11
7968d93a-1349-4af2-8f37-0eeee30ceb7f,kkidd,Getting vaccinated to protect ourselves and others Prevent natural source when who shake to.,Kentucky,#quarantine,682,953,2164,1606,neutral,1356,Second wave,2020-08-13
faaf7475-65b8-4657-99a6-130315b43465,annetteaguilar,Vaccine hesitancy among the population Situation free art on two camera.,Florida,#lockdown,937,180,6665,1206,positive,1263,Vaccine development,2021-04-14
812a0d0e-f681-4b2a-a5f1-c498c3ef98b3,michelecameron,Returning to normal life after the pandemic Week citizen country treat table.,Maine,#lockdown,839,223,638,1420,negative,1479,Post-lockdown recovery,2020-11-19
6940657c-00ed-437d-883f-facfee62971f,banderson,Lockdown measures to curb the pandemic Instead clearly term.,Oregon,#lockdown,635,549,7287,262,neutral,1834,Lockdown implementation,2020-06-04
fd1d220d-b3b6-403b-b607-390ef7beaa69,alexandersandoval,Social distancing to slow the spread Also whole computer whose spend.,Nevada,#vaccine,940,844,8525,4198,negative,828,Lockdown implementation,2020-05-06
7606cb4c-85bc-40b1-a823-90f1399591b4,natashaglass,The number of COVID-19 cases is rising Not large so effort light million.,Nebraska,#quarantine,824,198,6752,3687,neutral,1634,Post-lockdown recovery,2020-11-30
3a4ccc5c-b347-428e-9155-fce3c9a61b79,donald58,Lockdown measures to curb the pandemic Third week society have.,Wyoming,#pandemic,55,35,2580,4072,negative,1455,Vaccine rollout,2021-10-19
f58a45c6-e0cc-440f-b58c-d74edc61c9c3,brownrobert,Lockdown measures to curb the pandemic Fish year national.,Missouri,#lockdown,479,610,5813,1630,negative,646,Second wave,2020-07-25
7f862137-649e-4202-99f4-fdf56a7a7357,sotochristopher,The new variants of the virus are concerning Off change social property quite you.,West Virginia,#lockdown,538,610,1451,532,neutral,1576,Post-lockdown recovery,2020-11-03
c494d04e-1331-4c5a-9934-b6b890794dd7,christina80,Staying home to prevent the spread of the virus Rate which its example.,New York,#quarantine,717,586,2312,1716,negative,3287,Post-lockdown recovery,2020-11-08
bcb45b72-43ae-4b63-b2a0-ad37d4572341,anthonyperez,Getting vaccinated to protect ourselves and others Collection author one spring music American how.,Hawaii,#lockdown,42,10,7800,4984,negative,1698,Second wave,2020-09-09
38cd0ee3-3bb6-4ff8-8663-2d256a765b08,emily46,The economy is struggling during the pandemic Particular interest important with business candidate.,Virginia,#covid19,993,700,5764,3761,negative,692,Vaccine rollout,2021-09-29
a6370e9a-d2e5-4dbe-8bf8-7be5b36c09be,hammonderic,COVID-19 restrictions are easing Environment nothing probably president over specific tax.,Nevada,#lockdown,115,344,6452,4644,neutral,433,Post-lockdown recovery,2020-10-03
0a03cefc-a91d-49d4-a174-da6a19ff0b50,timothycoleman,Social distancing to slow the spread Something allow stop writer.,Colorado,#covid19,836,571,5303,3639,neutral,1710,Lockdown implementation,2020-04-11
9b28a496-efad-4986-a94e-405d2bb960c8,elizabethhopkins,Social distancing to slow the spread Financial trial court direction responsibility.,New York,#quarantine,641,879,5096,4224,neutral,4524,Lockdown implementation,2020-05-30
d109511d-8778-4e8a-acc8-3ed48e1aa692,palmerashley,Lockdown measures to curb the pandemic Mind often whether entire.,Florida,#pandemic,463,293,9845,1364,positive,3399,Early outbreak,2020-01-21
0fef0408-6bff-423b-8fa4-6920f0b3f5fd,danachavez,Social distancing to slow the spread Laugh artist almost.,South Dakota,#quarantine,433,771,3434,3506,positive,863,Early outbreak,2020-01-11
fe9be8f6-c084-45b9-a12a-524c9bd79197,gregoryroberts,Long COVID affecting many people Alone treatment yard late high.,Virginia,#quarantine,814,779,3099,2886,neutral,538,Early outbreak,2020-03-15
4aef1ffb-f8f7-4241-ba9c-c031e7f264ec,darrylnewton,The COVID-19 pandemic is impacting our lives Somebody never parent road resource effect back.,Georgia,#lockdown,44,954,7674,4689,negative,1917,Vaccine rollout,2021-07-24
5cf34b70-bb5a-4fa2-be42-e1a0ee869d6e,zmiller,Social distancing to slow the spread Direction watch garden vote whose.,Kentucky,#pandemic,280,431,39,2386,negative,116,Vaccine rollout,2021-12-15
937cd9d6-75bd-4fb2-b661-2ee6c70c3285,davisjoshua,The new variants of the virus are concerning Only experience without play building.,Iowa,#vaccine,448,783,3522,3510,positive,235,Second wave,2020-07-16
7df9c2e3-424f-4bd5-8148-76d11ec827b0,sarahroman,Staying home to prevent the spread of the virus Quickly wrong organization get ground.,Georgia,#covid19,439,910,6465,978,positive,1381,Lockdown implementation,2020-04-02
07b32659-cfed-49dd-9b61-add0c88e3a8e,gadams,Wearing a mask to reduce the risk of infection Local draw girl down history.,Nebraska,#lockdown,647,433,6881,1179,negative,703,Lockdown implementation,2020-06-22
1576439c-c894-4c74-a69c-8b87802160fe,aking,Social distancing to slow the spread Simply federal couple.,Alaska,#lockdown,364,566,1414,1232,positive,1247,Post-lockdown recovery,2020-12-27
ec103d95-b0fd-4ee9-b67e-883a6a9eccd1,paul42,Long COVID affecting many people Before move quite whole prevent tell.,Missouri,#pandemic,564,193,916,2006,negative,499,Vaccine development,2021-01-19
f6a57988-826c-476c-9fdf-d03f219174db,eswanson,Staying home to prevent the spread of the virus Main ground responsibility American sell positive.,Florida,#quarantine,523,718,651,4567,neutral,1655,Second wave,2020-07-28
55b771b5-6991-4eaa-a7f3-4ab93130a24a,anthonybarnett,The number of COVID-19 cases is rising Between politics ground chance fly want Mr.,New Mexico,#quarantine,177,486,2516,4936,positive,1187,Post-lockdown recovery,2020-11-11
931301d4-8d7a-4c03-9ac0-7ac1de5f0cda,fraziermalik,Vaccine hesitancy among the population Real investment another policy cause heart level.,Massachusetts,#lockdown,319,177,2647,4773,neutral,124,Post-lockdown recovery,2020-10-17
1d0435c9-8055-4236-90b5-b643675defbd,bellmichael,Getting vaccinated to protect ourselves and others Yet voice among few want magazine.,Wisconsin,#lockdown,756,621,5054,271,positive,421,Vaccine development,2021-02-22
1c85e648-ad0c-4a9b-be32-3b9fe3b84234,valerie85,The number of COVID-19 cases is rising Beyond woman total shoulder.,New Hampshire,#quarantine,394,443,412,1452,neutral,1482,Vaccine rollout,2021-09-05
0f9be6f3-cf2c-4326-92e7-58f837d06730,nrobinson,Getting vaccinated to protect ourselves and others Explain prepare name late politics themselves.,South Carolina,#pandemic,692,278,520,2786,negative,781,Post-lockdown recovery,2020-12-05
c35c470d-adab-41ad-9558-1287170f9296,debbierasmussen,COVID-19 restrictions are easing Election blood best close TV camera.,Maine,#covid19,846,274,7701,2028,negative,1091,Lockdown implementation,2020-05-08
a6b8024b-651c-46d6-a6ec-3bd834e05721,angelakeith,Mental health challenges during the pandemic Food our source anyone example.,New Hampshire,#vaccine,788,153,7963,3297,positive,65,Vaccine development,2021-02-23
b0757cbe-11df-42d4-87ac-1beb256c1167,tpeterson,Lockdown measures to curb the pandemic Join cover scene something.,Missouri,#covid19,262,790,2253,3946,neutral,1862,Lockdown implementation,2020-06-01
105200b9-ae67-459a-8b30-fe19cfab4389,aflores,Lockdown measures to curb the pandemic Stage early food agent spring major huge.,Iowa,#covid19,79,609,7252,4486,positive,704,Post-lockdown recovery,2020-11-25
dc8af481-af43-4a27-8641-89d026e172b7,jessicawong,The economy is struggling during the pandemic She school authority base we.,Maryland,#lockdown,434,275,5272,4311,positive,649,Second wave,2020-07-08
5f68cfd4-b144-49aa-a6fa-13cf57c6d33a,tony14,The economy is struggling during the pandemic Century step benefit decide fly design believe effect.,New Mexico,#vaccine,799,568,7264,2935,positive,854,Second wave,2020-08-04
c0fa53ab-53cc-49bc-bc76-3ebc6b7caf6b,tatekrista,The number of COVID-19 cases is rising Way quickly choice direction back.,Idaho,#pandemic,736,51,9403,2592,neutral,736,Post-lockdown recovery,2020-12-24
f9f60604-f9de-4909-a23e-8abddd6e81b6,christine71,The economy is struggling during the pandemic Tonight spend although much but need gas.,New York,#vaccine,14,659,2190,4030,positive,552,Vaccine rollout,2021-07-16
405f1234-6d6a-4faf-a9d0-cd23e9bb52f7,farleylori,Lockdown measures to curb the pandemic End not use card from remain wrong.,South Dakota,#vaccine,325,223,1759,2160,negative,1851,Early outbreak,2020-01-07
a8ddb0f4-99ee-48da-adfd-7cecf3eeb888,jaystafford,The economy is struggling during the pandemic Memory leave large result through.,Florida,#covid19,79,714,7789,697,negative,4760,Post-lockdown recovery,2020-10-21
858b01fd-6747-42e7-a2ab-00edec5d6d98,ryanmartin,Mental health challenges during the pandemic True bad if show near rather ready.,New York,#quarantine,174,481,6393,1533,positive,3013,Lockdown implementation,2020-06-12
cfccc88c-c82f-4da3-8ee6-0223a9aa79e1,zrose,Lockdown measures to curb the pandemic Wife prove glass can.,Rhode Island,#pandemic,642,75,9085,3205,negative,808,Vaccine development,2021-05-06
8fab2b0b-870f-45b6-a699-0f94df974dda,mercedes21,The new variants of the virus are concerning Agent yet through sign move left international.,Kansas,#quarantine,428,659,4869,1268,positive,1208,Lockdown implementation,2020-04-14
45ec112e-83ae-4057-824a-6b9d501bf85a,sdennis,Social distancing to slow the spread Trip positive thank program.,Alaska,#pandemic,911,262,9706,4672,positive,1034,Lockdown implementation,2020-04-06
d75fbee0-868e-4889-b8b0-0b66583decc7,katherinedillon,Mental health challenges during the pandemic Design since effort live event guess.,Colorado,#pandemic,563,410,8210,4860,neutral,1137,Post-lockdown recovery,2020-11-01
ea58f0fa-a878-42d7-af38-0f4bc298ef81,vperkins,COVID-19 restrictions are easing Boy president so though each.,Mississippi,#pandemic,455,930,2105,4094,neutral,155,Vaccine development,2021-01-01
9dff81f7-9f3e-4ff4-913c-0507cc63dce8,christinavalentine,Staying home to prevent the spread of the virus Article well vote teach something.,Florida,#quarantine,716,773,5261,4208,negative,366,Post-lockdown recovery,2020-11-27
e3ce2c55-a2b1-49a4-a378-4e7b153f8f39,meganmcknight,Staying home to prevent the spread of the virus Court defense wide difficult point.,Missouri,#quarantine,448,930,547,2535,neutral,1428,Vaccine rollout,2021-08-17
89cf6712-b247-4e67-9112-36290d6402df,roy73,The number of COVID-19 cases is rising Describe rise head.,Hawaii,#covid19,309,344,1722,2954,neutral,1382,Lockdown implementation,2020-06-05
86adf98a-0cbf-40e2-8db1-f656b81de6ad,alexcolon,Mental health challenges during the pandemic Daughter full fast attack security.,Idaho,#lockdown,297,521,4589,417,neutral,452,Second wave,2020-09-02
e999de12-fd8e-4345-87f9-8cb0145a3f53,welchalison,COVID-19 restrictions are easing Wait forward wait maybe leave what.,Pennsylvania,#covid19,981,192,4260,3954,positive,225,Vaccine rollout,2021-08-26
75d63750-0a26-44b9-9f72-caa80c67115b,parkercynthia,Wearing a mask to reduce the risk of infection Necessary experience wonder again partner senior.,Mississippi,#lockdown,203,581,6413,441,neutral,890,Early outbreak,2020-03-18
8f4851e2-7dc0-4e33-a970-cc2e3974ca5c,trujillotammy,COVID-19 restrictions are easing Especially participant mouth wall.,Hawaii,#vaccine,553,833,9581,2226,neutral,1930,Vaccine rollout,2021-10-09
32127ef9-8ab2-4c86-b6f5-c42d685fcf5b,vjohnson,Long COVID affecting many people Why city body likely hand your.,West Virginia,#lockdown,992,240,5638,3660,negative,641,Early outbreak,2020-01-28
d10a8a2e-b833-4c94-9619-58d7e238f620,rfarrell,Staying home to prevent the spread of the virus Poor owner health court.,Oklahoma,#quarantine,446,246,2539,2995,neutral,572,Vaccine rollout,2021-10-03
fc13244f-7c55-4325-a6da-8b800f94775f,ojames,The economy is struggling during the pandemic Hand strong and real.,Colorado,#pandemic,810,412,4379,857,neutral,1299,Vaccine development,2021-01-17
4773c615-17cd-4f2f-b1f5-d68f351a23e0,philipbaldwin,The COVID-19 pandemic is impacting our lives Computer hotel team Mrs first near almost.,Vermont,#covid19,631,394,8753,1550,neutral,584,Vaccine rollout,2021-09-03
26230d4e-1579-4f6b-b9f8-60ab2d630a15,erica75,Wearing a mask to reduce the risk of infection Talk whether article possible want.,Pennsylvania,#vaccine,879,73,8031,704,negative,1865,Vaccine development,2021-03-15
f3bb6a05-78c8-43e7-b69f-a4d777e74a41,farmerdaniel,Lockdown measures to curb the pandemic Music try appear.,Rhode Island,#lockdown,688,10,7781,2570,neutral,579,Second wave,2020-09-03
9a7e020b-1575-49fc-bec7-661958e7ee65,yclark,Staying home to prevent the spread of the virus Court the option.,Pennsylvania,#pandemic,922,973,905,151,neutral,990,Vaccine rollout,2021-12-29
decf24e7-756f-43b1-a9f7-cf6d765d17dc,marc76,Impact of COVID-19 on the healthcare system Growth not in.,Florida,#covid19,311,623,3441,1988,positive,1795,Early outbreak,2020-02-22
12fd58ca-201b-4751-b832-5a6376566836,ashleyroberts,Social distancing to slow the spread Thousand medical control argue prove own beautiful be.,Texas,#covid19,176,728,5176,1261,positive,2348,Vaccine development,2021-04-29
df23520a-5a52-48b2-b748-85d778a10dbd,marcusrogers,Staying home to prevent the spread of the virus Produce remain fine challenge war future available.,Arkansas,#quarantine,721,592,6120,184,neutral,1660,Vaccine development,2021-06-29
746fe360-42af-49a0-ba41-2523645447fa,devin33,Wearing a mask to reduce the risk of infection Truth affect perhaps focus.,California,#lockdown,326,170,943,3105,neutral,4218,Lockdown implementation,2020-05-13
1ed9634f-feba-424d-9919-4349fbc11232,melissafloyd,Long COVID affecting many people Also how want alone should thought.,Texas,#vaccine,740,990,2572,3457,negative,835,Second wave,2020-08-15
09168287-5b79-4bcd-ad89-386c5e3efc8c,jasmine98,Impact of COVID-19 on the healthcare system Middle piece instead born.,New Hampshire,#quarantine,20,478,1607,4948,positive,1944,Early outbreak,2020-03-01
1ba6ec54-73ab-4cc7-a658-ad26a3c3e1f8,shanesteele,Wearing a mask to reduce the risk of infection Town effect yourself argue our form order.,Delaware,#covid19,6,167,8424,2831,neutral,1173,Post-lockdown recovery,2020-10-30
1daf9bfb-f5cf-4f07-afa5-2bc782d4342d,plopez,Getting vaccinated to protect ourselves and others Night method us out million identify turn decision.,Illinois,#vaccine,722,210,5248,207,negative,250,Vaccine rollout,2021-12-18
e5719522-f3a0-4ed3-be2b-a35eb24588d1,michaelfreeman,Getting vaccinated to protect ourselves and others Section compare father wish past.,North Dakota,#lockdown,334,424,8695,1619,positive,1884,Early outbreak,2020-03-07
4946abf4-0e93-4ab1-88e6-f3fbdb2deece,gary93,Vaccine hesitancy among the population Learn soldier may party contain remember site.,Maryland,#lockdown,12,435,9571,3040,positive,768,Second wave,2020-08-25
63dc63a4-52c8-4407-81f0-de12217b7d23,lisa57,Lockdown measures to curb the pandemic Energy space firm none kid.,Delaware,#quarantine,84,260,5056,3645,positive,69,Second wave,2020-08-23
a2a58378-ed02-4293-bd0c-e8efc1e6ddd7,usmith,Mental health challenges during the pandemic Attention suffer loss research phone difference forget.,Nebraska,#vaccine,174,242,6861,688,neutral,1561,Vaccine rollout,2021-10-18
fd160e69-b8b8-48ff-8ecd-f96c01950f0a,joanmiles,Wearing a mask to reduce the risk of infection Social throw between week thought gun.,California,#pandemic,676,95,710,1539,negative,4515,Post-lockdown recovery,2020-10-13
